0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
0.8414709848,0.5403023059,0.0998334166,0.9950041653,0.0099998333,0.9999500004,0.0009999998,0.9999995000
0.9092974268,-0.4161468365,0.1986693308,0.9800665778,0.0199986667,0.9998000067,0.0019999987,0.9999980000
0.1411200081,-0.9899924966,0.2955202067,0.9553364891,0.0299955002,0.9995500337,0.0029999955,0.9999955000
-0.7568024953,-0.6536436209,0.3894183423,0.9210609940,0.0399893342,0.9992001067,0.0039999893,0.9999920000
-0.9589242747,0.2836621855,0.4794255386,0.8775825619,0.0499791693,0.9987502604,0.0049999792,0.9999875000
-0.2794154982,0.9601702867,0.5646424734,0.8253356149,0.0599640065,0.9982005399,0.0059999640,0.9999820001
0.6569865987,0.7539022543,0.6442176872,0.7648421873,0.0699428473,0.9975510003,0.0069999428,0.9999755001
